student_code,university_code,company_code,role_title,channel_name,date_key,is_placed,ctc_lpa,interview_rounds,offers_received,days_to_offer
STU004295,UNI002,CMP035,Software Engineer,Job Portal,20240315,1,20.93,5,1,26.0
STU004296,UNI015,CMP080,Product Analyst,Referral,20230815,1,23.03,1,2,8.0
STU004297,UNI008,,,Direct Application,20240115,0,,1,0,
STU004298,UNI009,,,Job Portal,20240115,0,,1,0,
STU004299,UNI003,CMP005,Data Analyst,On-Campus,20240215,1,37.67,3,1,43.0
STU004300,UNI027,,,Job Portal,20231215,0,,1,0,
STU004301,UNI028,CMP060,Frontend Engineer,On-Campus,20230815,1,7.95,3,1,61.0
STU004302,UNI013,,,Recruitment Agency,20230915,0,,2,0,
STU004303,UNI029,CMP045,Software Engineer,Referral,20230815,1,21.62,2,1,25.0
STU004304,UNI025,,,Recruitment Agency,20240215,0,,0,0,
STU004305,UNI022,,,Direct Application,20240415,0,,2,0,
STU004306,UNI008,,,Recruitment Agency,20230815,0,,0,0,
STU004307,UNI026,CMP048,Backend Engineer,Recruitment Agency,20240315,1,41.05,4,1,45.0
STU004308,UNI008,CMP054,QA Engineer,Recruitment Agency,20230815,1,17.28,4,1,74.0
STU004309,UNI019,CMP031,Software Engineer,Recruitment Agency,20230915,1,12.92,2,2,69.0
STU004310,UNI020,CMP023,ML Engineer,On-Campus,20240115,1,34.33,2,2,12.0
STU004311,UNI010,CMP009,ML Engineer,Referral,20231015,1,31.48,4,1,59.0
STU004312,UNI001,,,On-Campus,20231015,0,,0,0,
STU004313,UNI010,,,Referral,20240115,0,,2,0,
STU004314,UNI021,CMP028,Product Analyst,Job Portal,20240215,1,19.75,4,1,34.0
STU004315,UNI030,CMP080,Software Engineer,Referral,20240215,1,19.35,4,3,89.0
STU004316,UNI016,CMP061,ML Engineer,Job Portal,20230915,1,13.76,1,2,82.0
STU004317,UNI007,CMP064,ML Engineer,On-Campus,20240115,1,32.23,3,1,57.0
STU004318,UNI023,,,Direct Application,20230815,0,,2,0,
STU004319,UNI013,CMP040,Product Analyst,Referral,20230915,1,27.64,4,1,84.0
STU004320,UNI024,CMP006,Data Analyst,On-Campus,20240115,1,20.08,3,2,38.0
STU004321,UNI005,,,Job Portal,20240115,0,,1,0,
STU004322,UNI018,,,Recruitment Agency,20240215,0,,2,0,
STU004323,UNI023,CMP077,Frontend Engineer,Job Portal,20231115,1,14.01,2,1,29.0
STU004324,UNI004,CMP039,Consultant,Job Portal,20230915,1,10.13,1,1,22.0
STU004325,UNI016,,,Direct Application,20240115,0,,1,0,
STU004326,UNI029,CMP038,ML Engineer,On-Campus,20240215,1,14.2,3,1,32.0
STU004327,UNI004,CMP046,Frontend Engineer,Referral,20230815,1,18.43,3,1,20.0
STU004328,UNI006,CMP045,Software Engineer,Job Portal,20231115,1,20.93,5,1,42.0
STU004329,UNI016,CMP060,Product Analyst,Direct Application,20230915,1,7.79,4,3,30.0
STU004330,UNI013,CMP079,Product Analyst,On-Campus,20230815,1,18.02,2,1,33.0
STU004331,UNI019,CMP014,Operations Associate,Referral,20231215,1,11.48,4,2,71.0
STU004332,UNI010,,,Recruitment Agency,20231215,0,,2,0,
STU004333,UNI022,,,On-Campus,20231115,0,,2,0,
STU004334,UNI022,,,Referral,20240215,0,,2,0,
STU004335,UNI001,CMP022,ML Engineer,On-Campus,20231115,1,27.69,1,1,73.0
STU004336,UNI020,,,Job Portal,20240215,0,,1,0,
STU004337,UNI017,,,Referral,20240415,0,,2,0,
STU004338,UNI006,CMP032,Cloud Engineer,Job Portal,20231215,1,22.33,2,1,36.0
STU004339,UNI025,,,Referral,20240215,0,,2,0,
STU004340,UNI028,,,Direct Application,20231115,0,,0,0,
STU004341,UNI023,,,Referral,20231215,0,,0,0,
STU004342,UNI029,CMP004,ML Engineer,Direct Application,20231115,1,13.55,3,1,52.0
STU004343,UNI017,CMP032,Systems Engineer,Recruitment Agency,20231115,1,18.19,2,1,86.0
STU004344,UNI025,,,Direct Application,20240415,0,,2,0,
STU004345,UNI004,CMP044,Data Analyst,Direct Application,20231015,1,19.28,1,1,69.0
STU004346,UNI022,CMP080,Backend Engineer,Direct Application,20231015,1,12.13,1,1,43.0
STU004347,UNI006,CMP077,ML Engineer,Direct Application,20231115,1,30.21,5,2,10.0
STU004348,UNI023,CMP001,Frontend Engineer,Referral,20240215,1,12.32,5,1,80.0
STU004349,UNI013,CMP042,Product Analyst,Recruitment Agency,20240415,1,12.28,1,1,47.0
STU004350,UNI020,CMP034,Consultant,Direct Application,20240115,1,45.53,2,1,11.0
STU004351,UNI022,CMP026,Consultant,On-Campus,20240215,1,16.62,3,1,60.0
STU004352,UNI002,CMP012,Design Engineer,Recruitment Agency,20231015,1,13.97,2,1,69.0
STU004353,UNI009,CMP021,QA Engineer,Job Portal,20231015,1,7.85,2,1,44.0
STU004354,UNI010,CMP019,Data Scientist,Job Portal,20231115,1,17.35,1,1,60.0
STU004355,UNI008,CMP058,Financial Analyst,Direct Application,20231115,1,20.41,5,1,70.0
STU004356,UNI005,CMP006,Backend Engineer,On-Campus,20231215,1,33.66,1,2,82.0
STU004357,UNI017,,,Job Portal,20240415,0,,1,0,
STU004358,UNI010,,,Recruitment Agency,20231115,0,,0,0,
STU004359,UNI019,CMP014,Design Engineer,Recruitment Agency,20230815,1,12.99,4,2,78.0
STU004360,UNI024,,,Recruitment Agency,20230915,0,,0,0,
STU004361,UNI020,,,Recruitment Agency,20231015,0,,2,0,
STU004362,UNI018,,,Job Portal,20240215,0,,0,0,
STU004363,UNI003,CMP020,QA Engineer,Direct Application,20231215,1,24.47,4,3,16.0
STU004364,UNI025,,,Referral,20240215,0,,1,0,
STU004365,UNI022,,,Recruitment Agency,20231115,0,,2,0,
STU004366,UNI002,,,On-Campus,20240115,0,,0,0,
STU004367,UNI026,,,Direct Application,20231115,0,,0,0,
STU004368,UNI022,CMP016,Financial Analyst,Job Portal,20230915,1,19.06,5,2,27.0
STU004369,UNI025,,,Job Portal,20231115,0,,1,0,
STU004370,UNI013,CMP035,Data Scientist,Referral,20240315,1,24.99,2,2,36.0
STU004371,UNI021,,,On-Campus,20231115,0,,2,0,
STU004372,UNI006,CMP042,QA Engineer,On-Campus,20231015,1,7.57,4,1,65.0
STU004373,UNI018,CMP059,Data Scientist,Referral,20240115,1,33.15,2,1,49.0
STU004374,UNI003,CMP069,Systems Engineer,On-Campus,20240215,1,15.13,1,1,64.0
STU004375,UNI015,CMP056,Design Engineer,Referral,20240415,1,32.5,5,2,84.0
STU004376,UNI004,,,Job Portal,20240415,0,,0,0,
STU004377,UNI009,,,Recruitment Agency,20231215,0,,0,0,
STU004378,UNI019,CMP034,Data Scientist,Referral,20240115,1,61.2,5,3,81.0
STU004379,UNI018,,,Job Portal,20230915,0,,1,0,
STU004380,UNI009,,,Recruitment Agency,20230915,0,,0,0,
STU004381,UNI006,CMP003,Consultant,Recruitment Agency,20231115,1,8.76,2,1,77.0
STU004382,UNI020,CMP074,Cloud Engineer,Job Portal,20240315,1,46.52,4,3,50.0
STU004383,UNI009,,,Recruitment Agency,20240315,0,,2,0,
STU004384,UNI013,CMP044,Data Scientist,Recruitment Agency,20240215,1,26.11,1,2,70.0
STU004385,UNI012,,,Direct Application,20230815,0,,1,0,
STU004386,UNI022,CMP023,ML Engineer,On-Campus,20231015,1,23.33,5,1,76.0
STU004387,UNI030,,,Referral,20240115,0,,1,0,
STU004388,UNI030,,,Job Portal,20240415,0,,0,0,
STU004389,UNI021,CMP035,QA Engineer,Referral,20240215,1,18.44,3,1,41.0
STU004390,UNI018,,,Referral,20231215,0,,0,0,
STU004391,UNI007,CMP001,Business Analyst,Referral,20230915,1,10.55,3,3,48.0
STU004392,UNI010,,,On-Campus,20231215,0,,0,0,
STU004393,UNI008,CMP018,Financial Analyst,Direct Application,20230915,1,21.6,4,2,22.0
STU004394,UNI017,CMP012,ML Engineer,Recruitment Agency,20231215,1,23.81,1,1,41.0
STU004395,UNI003,CMP028,Backend Engineer,Job Portal,20231215,1,42.5,4,1,78.0
STU004396,UNI021,,,On-Campus,20240415,0,,1,0,
STU004397,UNI026,CMP054,Business Analyst,On-Campus,20231115,1,38.49,3,1,33.0
STU004398,UNI030,CMP041,Backend Engineer,Direct Application,20231015,1,15.56,4,1,36.0
STU004399,UNI015,CMP066,Consultant,Referral,20240315,1,18.9,4,2,75.0
STU004400,UNI020,CMP078,Design Engineer,Recruitment Agency,20231015,1,9.52,5,2,17.0
STU004401,UNI004,CMP022,Backend Engineer,Referral,20230915,1,29.7,5,1,94.0
STU004402,UNI006,,,Direct Application,20231215,0,,1,0,
STU004403,UNI004,CMP069,ML Engineer,Referral,20240415,1,13.31,1,1,40.0
STU004404,UNI027,,,Recruitment Agency,20240315,0,,2,0,
STU004405,UNI029,,,Referral,20240115,0,,1,0,
STU004406,UNI014,CMP032,Consultant,Direct Application,20231115,1,27.8,3,1,81.0
STU004407,UNI015,CMP078,Data Scientist,On-Campus,20240215,1,20.62,5,1,31.0
STU004408,UNI003,CMP050,Data Analyst,Direct Application,20230915,1,12.64,4,2,55.0
STU004409,UNI008,CMP032,Business Analyst,Recruitment Agency,20230815,1,23.96,4,1,11.0
STU004410,UNI029,,,Direct Application,20240215,0,,2,0,
STU004411,UNI020,CMP058,Backend Engineer,Referral,20231115,1,49.85,2,2,44.0
STU004412,UNI007,CMP003,Financial Analyst,Direct Application,20231115,1,9.97,5,1,86.0
STU004413,UNI019,,,On-Campus,20230915,0,,0,0,
STU004414,UNI003,CMP034,Data Analyst,Recruitment Agency,20240415,1,55.43,2,2,46.0
STU004415,UNI022,CMP051,QA Engineer,Recruitment Agency,20240115,1,16.53,2,2,68.0
STU004416,UNI009,,,Recruitment Agency,20231015,0,,2,0,
STU004417,UNI021,CMP052,QA Engineer,Referral,20240115,1,22.23,5,1,74.0
STU004418,UNI029,,,Job Portal,20240115,0,,2,0,
STU004419,UNI009,,,Direct Application,20230915,0,,0,0,
STU004420,UNI030,CMP063,Backend Engineer,On-Campus,20240115,1,44.63,1,1,66.0
STU004421,UNI002,,,Job Portal,20230815,0,,1,0,
STU004422,UNI018,CMP022,Data Analyst,Referral,20230815,1,26.0,1,2,68.0
STU004423,UNI003,CMP035,Consultant,Job Portal,20240415,1,29.48,1,2,60.0
STU004424,UNI011,CMP048,QA Engineer,On-Campus,20240415,1,15.26,4,1,23.0
STU004425,UNI027,CMP035,Systems Engineer,On-Campus,20231015,1,14.98,4,2,67.0
STU004426,UNI021,CMP066,Data Scientist,On-Campus,20230815,1,14.92,5,1,40.0
STU004427,UNI002,CMP079,Consultant,Recruitment Agency,20240215,1,29.69,3,1,49.0
STU004428,UNI029,CMP036,Design Engineer,Referral,20230815,1,26.37,3,1,19.0
STU004429,UNI005,CMP014,Product Analyst,Recruitment Agency,20240215,1,9.7,4,2,32.0
STU004430,UNI010,CMP007,Data Analyst,Job Portal,20231215,1,14.7,5,1,66.0
STU004431,UNI020,CMP063,Operations Associate,Referral,20230815,1,34.91,2,1,90.0
STU004432,UNI003,CMP071,Operations Associate,On-Campus,20230815,1,36.37,2,1,39.0
STU004433,UNI012,,,Referral,20240315,0,,1,0,
STU004434,UNI021,CMP054,Software Engineer,Job Portal,20240415,1,21.55,1,1,67.0
STU004435,UNI012,CMP075,Backend Engineer,Direct Application,20231215,1,22.56,3,1,87.0
STU004436,UNI011,CMP027,QA Engineer,Recruitment Agency,20240115,1,17.24,5,2,69.0
STU004437,UNI018,CMP080,Backend Engineer,On-Campus,20231015,1,11.44,1,1,44.0
STU004438,UNI022,CMP029,Operations Associate,Direct Application,20231015,1,6.7,5,1,59.0
STU004439,UNI012,CMP005,ML Engineer,Direct Application,20230815,1,20.37,5,1,70.0
STU004440,UNI017,CMP048,Backend Engineer,Job Portal,20230815,1,30.04,1,2,44.0
STU004441,UNI013,CMP019,Frontend Engineer,Recruitment Agency,20240415,1,17.66,4,2,45.0
STU004442,UNI010,,,Recruitment Agency,20231215,0,,1,0,
STU004443,UNI015,,,On-Campus,20230915,0,,2,0,
STU004444,UNI001,CMP050,Cloud Engineer,Referral,20231215,1,13.71,2,1,7.0
STU004445,UNI021,CMP011,Business Analyst,On-Campus,20230815,1,9.17,1,2,93.0
STU004446,UNI007,CMP063,Backend Engineer,Job Portal,20240415,1,18.97,2,2,80.0
STU004447,UNI021,CMP027,ML Engineer,Direct Application,20240415,1,40.51,3,1,86.0
STU004448,UNI024,CMP013,Business Analyst,Direct Application,20240115,1,26.78,3,2,35.0
STU004449,UNI025,CMP075,Cloud Engineer,Direct Application,20240215,1,27.55,2,1,16.0
STU004450,UNI001,CMP041,Operations Associate,On-Campus,20231215,1,5.18,2,2,39.0
STU004451,UNI021,,,Direct Application,20240415,0,,2,0,
STU004452,UNI025,,,Job Portal,20230915,0,,0,0,
STU004453,UNI016,,,On-Campus,20231215,0,,2,0,
STU004454,UNI015,CMP056,Data Analyst,Recruitment Agency,20230915,1,39.18,1,2,9.0
STU004455,UNI016,,,Direct Application,20231215,0,,2,0,
STU004456,UNI010,CMP056,Financial Analyst,Job Portal,20231215,1,25.73,4,1,9.0
STU004457,UNI025,,,On-Campus,20240315,0,,1,0,
STU004458,UNI024,CMP057,Systems Engineer,Job Portal,20240315,1,22.53,4,2,14.0
STU004459,UNI002,,,Direct Application,20240315,0,,0,0,
STU004460,UNI025,,,On-Campus,20230915,0,,0,0,
STU004461,UNI015,,,On-Campus,20240215,0,,0,0,
STU004462,UNI001,,,Job Portal,20240415,0,,1,0,
STU004463,UNI017,CMP043,QA Engineer,On-Campus,20230815,1,23.45,5,1,84.0
STU004464,UNI027,,,Job Portal,20231215,0,,1,0,
STU004465,UNI004,,,Job Portal,20231215,0,,2,0,
STU004466,UNI011,CMP005,QA Engineer,Job Portal,20240115,1,15.61,5,1,10.0
STU004467,UNI029,CMP067,Operations Associate,Direct Application,20231015,1,20.97,1,1,69.0
STU004468,UNI028,CMP039,Design Engineer,Direct Application,20240215,1,7.66,3,1,13.0
STU004469,UNI019,,,Referral,20231215,0,,2,0,
STU004470,UNI029,,,Direct Application,20231015,0,,1,0,
STU004471,UNI014,,,Direct Application,20231015,0,,2,0,
STU004472,UNI012,CMP017,Consultant,Recruitment Agency,20231215,1,17.0,3,1,18.0
STU004473,UNI006,,,Referral,20240315,0,,2,0,
STU004474,UNI027,,,Referral,20231115,0,,1,0,
STU004475,UNI022,CMP052,Backend Engineer,On-Campus,20230915,1,18.38,2,1,61.0
STU004476,UNI021,CMP031,Financial Analyst,On-Campus,20231115,1,11.22,3,1,44.0
STU004477,UNI027,,,Referral,20231015,0,,1,0,
STU004478,UNI008,,,Job Portal,20240215,0,,0,0,
STU004479,UNI001,,,Recruitment Agency,20240115,0,,1,0,
STU004480,UNI029,CMP013,Frontend Engineer,Direct Application,20231215,1,35.17,3,1,90.0
STU004481,UNI016,,,Job Portal,20230915,0,,0,0,
STU004482,UNI012,,,Recruitment Agency,20240215,0,,1,0,
STU004483,UNI024,CMP065,Operations Associate,On-Campus,20230815,1,9.98,1,2,86.0
STU004484,UNI027,CMP017,Business Analyst,Referral,20240315,1,16.77,4,1,20.0
STU004485,UNI018,,,Direct Application,20240215,0,,1,0,
STU004486,UNI013,,,Direct Application,20231115,0,,0,0,
STU004487,UNI024,CMP074,Data Analyst,Job Portal,20230815,1,18.65,4,1,62.0
STU004488,UNI015,CMP078,Business Analyst,On-Campus,20240215,1,11.85,4,2,56.0
STU004489,UNI001,CMP079,Consultant,Job Portal,20230815,1,22.14,5,2,84.0
STU004490,UNI023,CMP001,Operations Associate,On-Campus,20231015,1,6.53,3,1,13.0
STU004491,UNI027,,,Direct Application,20231115,0,,2,0,
STU004492,UNI014,,,Direct Application,20240215,0,,2,0,
STU004493,UNI028,,,On-Campus,20231015,0,,2,0,
STU004494,UNI030,,,Recruitment Agency,20230815,0,,1,0,
STU004495,UNI019,CMP001,Business Analyst,Direct Application,20230915,1,9.84,4,1,74.0
STU004496,UNI005,CMP020,ML Engineer,Job Portal,20231115,1,36.81,5,1,55.0
STU004497,UNI018,CMP027,Business Analyst,Direct Application,20231215,1,32.16,5,1,24.0
STU004498,UNI025,,,Job Portal,20231015,0,,2,0,
STU004499,UNI016,,,Direct Application,20240215,0,,0,0,
STU004500,UNI021,CMP060,Cloud Engineer,Direct Application,20231015,1,16.36,4,2,12.0
STU004501,UNI001,,,Recruitment Agency,20230815,0,,2,0,
STU004502,UNI028,CMP012,Design Engineer,Referral,20231215,1,18.12,4,1,45.0
STU004503,UNI002,,,Direct Application,20240415,0,,1,0,
STU004504,UNI030,CMP002,Operations Associate,Job Portal,20240315,1,7.73,2,2,67.0
STU004505,UNI006,,,Direct Application,20240315,0,,1,0,
STU004506,UNI025,CMP062,Data Analyst,Job Portal,20231015,1,6.07,4,1,61.0
STU004507,UNI014,CMP013,QA Engineer,Recruitment Agency,20240315,1,15.33,1,1,63.0
STU004508,UNI010,CMP065,Design Engineer,Direct Application,20230915,1,6.33,1,1,19.0
STU004509,UNI011,CMP052,Cloud Engineer,Job Portal,20240315,1,22.33,1,1,51.0
STU004510,UNI004,,,On-Campus,20231115,0,,1,0,
STU004511,UNI021,,,Direct Application,20231215,0,,0,0,
STU004512,UNI016,,,Job Portal,20240315,0,,1,0,
STU004513,UNI029,CMP009,Software Engineer,Job Portal,20230915,1,25.58,4,1,39.0
STU004514,UNI015,CMP037,Data Analyst,Direct Application,20231115,1,12.37,4,3,43.0
STU004515,UNI020,CMP008,Software Engineer,Recruitment Agency,20240315,1,41.97,1,3,59.0
STU004516,UNI012,CMP027,Consultant,On-Campus,20240415,1,19.56,4,1,80.0
STU004517,UNI022,,,Recruitment Agency,20231115,0,,1,0,
STU004518,UNI009,CMP059,Data Scientist,On-Campus,20240415,1,28.43,1,1,24.0
STU004519,UNI024,,,On-Campus,20231215,0,,1,0,
STU004520,UNI029,CMP058,Backend Engineer,Job Portal,20240415,1,25.39,5,1,60.0
STU004521,UNI004,CMP047,Operations Associate,Job Portal,20230815,1,16.14,2,2,47.0
STU004522,UNI004,CMP078,Operations Associate,Job Portal,20230815,1,5.74,5,2,22.0
STU004523,UNI006,CMP010,Operations Associate,Job Portal,20240315,1,8.97,1,1,64.0
STU004524,UNI023,CMP072,Software Engineer,Job Portal,20240315,1,9.29,3,2,80.0
STU004525,UNI016,CMP032,Design Engineer,Direct Application,20240315,1,18.18,1,1,68.0
STU004526,UNI019,CMP037,Data Scientist,Direct Application,20230915,1,18.5,1,2,69.0
STU004527,UNI006,CMP018,Data Analyst,Direct Application,20240115,1,21.6,3,1,61.0
STU004528,UNI030,CMP039,Backend Engineer,Referral,20230915,1,32.56,2,1,83.0
STU004529,UNI015,CMP027,Backend Engineer,Referral,20230915,1,65.0,2,1,22.0
STU004530,UNI018,CMP028,Backend Engineer,Recruitment Agency,20240315,1,32.64,5,1,75.0
STU004531,UNI014,CMP063,Data Scientist,Job Portal,20231015,1,30.71,4,1,78.0
STU004532,UNI006,CMP040,Systems Engineer,Direct Application,20231115,1,15.63,4,1,54.0
STU004533,UNI025,CMP029,Software Engineer,Job Portal,20240115,1,7.69,3,1,79.0
STU004534,UNI026,,,Job Portal,20230915,0,,2,0,
STU004535,UNI006,CMP024,Cloud Engineer,Referral,20240115,1,27.74,1,1,8.0
STU004536,UNI026,CMP066,Business Analyst,Recruitment Agency,20231115,1,24.52,3,1,21.0
STU004537,UNI006,,,Job Portal,20230915,0,,2,0,
STU004538,UNI024,CMP019,Design Engineer,Referral,20240315,1,28.58,3,3,79.0
STU004539,UNI029,CMP054,Business Analyst,Direct Application,20230815,1,21.87,5,1,44.0
STU004540,UNI030,,,Job Portal,20230815,0,,2,0,
STU004541,UNI027,CMP070,Data Analyst,On-Campus,20240315,1,18.25,3,1,88.0
STU004542,UNI014,CMP051,Product Analyst,Recruitment Agency,20231215,1,25.43,4,1,93.0
STU004543,UNI013,,,Direct Application,20230815,0,,0,0,
STU004544,UNI020,CMP022,Cloud Engineer,Job Portal,20230815,1,46.81,1,2,57.0
STU004545,UNI030,CMP029,Operations Associate,On-Campus,20240415,1,14.18,2,1,47.0
STU004546,UNI001,,,On-Campus,20240115,0,,0,0,
STU004547,UNI020,CMP051,Financial Analyst,Direct Application,20231115,1,42.39,3,2,82.0
STU004548,UNI002,CMP010,ML Engineer,Direct Application,20240115,1,10.17,1,1,83.0
STU004549,UNI023,CMP041,Cloud Engineer,Recruitment Agency,20231015,1,8.22,1,1,62.0
STU004550,UNI024,CMP046,Systems Engineer,Direct Application,20240215,1,14.2,5,1,66.0
STU004551,UNI003,CMP077,Product Analyst,Recruitment Agency,20231215,1,42.61,3,2,32.0
STU004552,UNI029,CMP040,Systems Engineer,On-Campus,20231015,1,21.28,4,1,93.0
STU004553,UNI028,,,Referral,20240215,0,,1,0,
STU004554,UNI022,CMP068,Frontend Engineer,On-Campus,20240415,1,18.74,2,2,45.0
STU004555,UNI018,,,Referral,20240415,0,,1,0,
STU004556,UNI009,CMP039,Business Analyst,Job Portal,20231115,1,13.58,4,1,70.0
STU004557,UNI029,CMP061,Data Scientist,Recruitment Agency,20231015,1,13.01,4,1,68.0
STU004558,UNI009,CMP016,QA Engineer,Referral,20240115,1,22.73,4,1,86.0
STU004559,UNI028,,,Direct Application,20240215,0,,0,0,
STU004560,UNI026,CMP047,Product Analyst,Job Portal,20231015,1,40.68,2,1,66.0
STU004561,UNI023,,,Job Portal,20240415,0,,0,0,
STU004562,UNI023,,,Direct Application,20231115,0,,1,0,
STU004563,UNI012,CMP042,Product Analyst,Referral,20230815,1,12.51,5,2,29.0
STU004564,UNI008,CMP035,Operations Associate,Recruitment Agency,20231115,1,19.08,1,1,43.0
STU004565,UNI025,CMP035,Operations Associate,Job Portal,20231015,1,18.52,3,1,71.0
STU004566,UNI001,,,Direct Application,20240215,0,,1,0,
STU004567,UNI003,,,On-Campus,20240215,0,,1,0,
STU004568,UNI010,,,Job Portal,20231115,0,,0,0,
STU004569,UNI018,CMP077,Business Analyst,Recruitment Agency,20231015,1,24.88,2,1,13.0
STU004570,UNI006,CMP004,Business Analyst,On-Campus,20231215,1,10.1,4,1,25.0
STU004571,UNI007,,,Job Portal,20240315,0,,2,0,
STU004572,UNI026,CMP060,Financial Analyst,Referral,20240215,1,24.38,3,1,90.0
STU004573,UNI014,CMP001,Cloud Engineer,Job Portal,20240415,1,10.71,4,2,8.0
STU004574,UNI003,CMP042,Operations Associate,Direct Application,20231015,1,10.85,4,3,23.0
STU004575,UNI008,,,Direct Application,20231115,0,,2,0,
STU004576,UNI013,CMP013,ML Engineer,Job Portal,20240215,1,22.65,3,1,38.0
STU004577,UNI002,CMP068,Software Engineer,On-Campus,20240215,1,20.84,1,1,86.0
STU004578,UNI002,CMP018,Design Engineer,On-Campus,20231215,1,15.63,5,1,7.0
STU004579,UNI009,,,Direct Application,20231215,0,,1,0,
STU004580,UNI009,,,Recruitment Agency,20240115,0,,1,0,
STU004581,UNI030,CMP052,Consultant,Job Portal,20231115,1,35.46,5,1,68.0
STU004582,UNI007,CMP011,Product Analyst,On-Campus,20231015,1,8.2,2,1,43.0
STU004583,UNI021,,,On-Campus,20240115,0,,2,0,
STU004584,UNI009,CMP073,Systems Engineer,Job Portal,20231015,1,20.3,2,1,19.0
STU004585,UNI006,CMP055,Systems Engineer,Job Portal,20240115,1,22.56,3,1,76.0
STU004586,UNI020,CMP041,Software Engineer,Recruitment Agency,20240315,1,15.52,3,1,24.0
STU004587,UNI011,,,Job Portal,20240415,0,,1,0,
STU004588,UNI007,CMP025,Operations Associate,Job Portal,20230815,1,18.64,3,2,64.0
STU004589,UNI005,,,Job Portal,20231115,0,,2,0,
STU004590,UNI002,CMP024,Design Engineer,Direct Application,20230915,1,14.92,2,1,47.0
STU004591,UNI014,CMP026,Business Analyst,Job Portal,20231215,1,14.33,2,2,46.0
STU004592,UNI011,CMP001,Product Analyst,Direct Application,20230915,1,9.76,3,1,80.0
STU004593,UNI014,,,Recruitment Agency,20240415,0,,2,0,
STU004594,UNI022,CMP057,Data Analyst,Recruitment Agency,20230915,1,23.15,5,3,22.0
STU004595,UNI004,,,On-Campus,20231115,0,,2,0,
STU004596,UNI025,CMP041,Financial Analyst,Direct Application,20240115,1,10.77,4,1,65.0
STU004597,UNI020,CMP055,Frontend Engineer,Job Portal,20240115,1,48.61,2,3,42.0
STU004598,UNI023,,,Job Portal,20240415,0,,2,0,
STU004599,UNI006,CMP039,Financial Analyst,Recruitment Agency,20231015,1,11.97,1,1,23.0
STU004600,UNI006,CMP001,Operations Associate,Job Portal,20240415,1,7.34,2,1,62.0
STU004601,UNI017,CMP016,Design Engineer,Referral,20240415,1,25.64,3,1,41.0
STU004602,UNI009,CMP003,Operations Associate,Referral,20230915,1,7.99,4,1,76.0
STU004603,UNI021,CMP058,Frontend Engineer,Recruitment Agency,20240315,1,16.62,1,1,20.0
STU004604,UNI017,,,Recruitment Agency,20231115,0,,0,0,
STU004605,UNI001,CMP044,Product Analyst,Direct Application,20240415,1,21.89,4,2,19.0
STU004606,UNI016,,,Job Portal,20231015,0,,2,0,
STU004607,UNI013,,,Recruitment Agency,20240315,0,,0,0,
STU004608,UNI027,CMP053,Consultant,Referral,20230815,1,12.41,1,1,60.0
STU004609,UNI010,CMP061,Product Analyst,Referral,20240115,1,10.84,1,1,21.0
STU004610,UNI006,CMP054,Design Engineer,On-Campus,20240415,1,18.83,1,1,87.0
STU004611,UNI014,CMP071,Operations Associate,On-Campus,20230915,1,13.1,1,1,85.0
