student_code,gender,degree,major,cgpa_band,prior_internship
STU004648,Male,M.Tech,VLSI,9+,True
STU004649,Male,B.Tech,Electronics,7-8,False
STU004650,Male,MCA,Computer Applications,8-9,True
STU004651,Male,MBA,Operations,8-9,True
STU004652,Female,M.Tech,VLSI,7-8,True
STU004653,Male,MCA,Computer Applications,<7,False
STU004654,Male,MBA,Operations,7-8,False
STU004655,Female,MCA,Computer Applications,8-9,True
STU004656,Male,MBA,Finance,7-8,False
STU004657,Female,B.Tech,Information Technology,7-8,False
STU004658,Male,MBA,Marketing,<7,True
STU004659,Male,MBA,Operations,<7,False
STU004660,Female,MCA,Computer Applications,7-8,True
STU004661,Female,MCA,Computer Applications,7-8,True
STU004662,Male,MCA,Computer Applications,7-8,False
STU004663,Male,MBA,Marketing,7-8,False
STU004664,Male,B.Tech,Electronics,<7,False
STU004665,Male,MBA,Marketing,7-8,True
STU004666,Female,MBA,Operations,7-8,True
STU004667,Male,M.Tech,Computer Science,8-9,True
STU004668,Male,M.Tech,Computer Science,8-9,True
STU004669,Male,B.Tech,Computer Science,7-8,True
STU004670,Male,MBA,Finance,8-9,False
STU004671,Female,MCA,Computer Applications,<7,True
STU004672,Female,B.Tech,Civil,<7,False
STU004673,Female,MCA,Computer Applications,7-8,False
STU004674,Female,MCA,Computer Applications,8-9,False
STU004675,Male,MBA,Finance,7-8,False
STU004676,Male,M.Tech,Computer Science,7-8,False
STU004677,Male,MCA,Computer Applications,8-9,False
STU004678,Male,B.Tech,Computer Science,7-8,False
STU004679,Female,M.Tech,Computer Science,8-9,True
STU004680,Male,B.Tech,Civil,7-8,False
STU004681,Male,MBA,Finance,7-8,False
STU004682,Male,MCA,Computer Applications,7-8,False
STU004683,Female,M.Tech,Data Science,7-8,True
STU004684,Male,B.Tech,Computer Science,8-9,False
STU004685,Male,M.Tech,Computer Science,9+,True
STU004686,Male,MCA,Computer Applications,7-8,False
STU004687,Male,B.Tech,Computer Science,7-8,False
STU004688,Male,MBA,Operations,7-8,False
STU004689,Male,M.Tech,VLSI,7-8,False
STU004690,Female,MCA,Computer Applications,<7,True
STU004691,Male,M.Tech,VLSI,7-8,False
STU004692,Female,M.Tech,Data Science,<7,False
STU004693,Female,B.Tech,Electronics,8-9,True
STU004694,Male,B.Tech,Electronics,9+,False
STU004695,Female,B.Tech,Mechanical,7-8,False
STU004696,Male,M.Tech,Computer Science,7-8,False
STU004697,Male,B.Tech,Civil,9+,False
STU004698,Female,MCA,Computer Applications,7-8,True
STU004699,Male,M.Tech,VLSI,8-9,False
STU004700,Female,MBA,Finance,9+,True
STU004701,Male,M.Tech,Data Science,<7,True
STU004702,Male,M.Tech,Data Science,7-8,False
STU004703,Male,MBA,Marketing,7-8,True
STU004704,Male,MCA,Computer Applications,9+,False
STU004705,Female,MCA,Computer Applications,7-8,False
STU004706,Male,M.Tech,Computer Science,<7,False
STU004707,Male,MCA,Computer Applications,8-9,False
STU004708,Female,M.Tech,Data Science,7-8,False
STU004709,Male,B.Tech,Civil,8-9,False
STU004710,Male,M.Tech,Computer Science,7-8,False
STU004711,Male,B.Tech,Civil,<7,True
STU004712,Male,M.Tech,Data Science,7-8,True
STU004713,Male,B.Tech,Information Technology,<7,True
STU004714,Male,MCA,Computer Applications,7-8,False
STU004715,Female,MCA,Computer Applications,8-9,True
STU004716,Male,M.Tech,VLSI,7-8,False
STU004717,Male,MBA,Finance,7-8,False
STU004718,Female,M.Tech,Computer Science,8-9,False
STU004719,Female,M.Tech,Computer Science,<7,False
STU004720,Female,MCA,Computer Applications,7-8,False
STU004721,Female,MCA,Computer Applications,8-9,True
STU004722,Male,M.Tech,VLSI,<7,False
STU004723,Male,MBA,Operations,8-9,False
STU004724,Male,MCA,Computer Applications,7-8,False
STU004725,Male,B.Tech,Civil,9+,True
STU004726,Female,B.Tech,Computer Science,7-8,False
STU004727,Female,MBA,Operations,<7,False
STU004728,Female,MBA,Marketing,8-9,True
STU004729,Male,M.Tech,VLSI,8-9,True
STU004730,Female,MCA,Computer Applications,8-9,False
STU004731,Male,M.Tech,Computer Science,9+,True
STU004732,Male,MBA,Finance,<7,True
STU004733,Male,M.Tech,Computer Science,<7,False
STU004734,Male,MCA,Computer Applications,7-8,False
STU004735,Female,MCA,Computer Applications,7-8,False
STU004736,Male,M.Tech,VLSI,<7,False
STU004737,Female,B.Tech,Civil,9+,True
STU004738,Male,MCA,Computer Applications,7-8,False
STU004739,Male,M.Tech,VLSI,<7,False
STU004740,Male,MCA,Computer Applications,9+,False
STU004741,Male,B.Tech,Information Technology,<7,False
STU004742,Male,MBA,Marketing,9+,False
STU004743,Female,MCA,Computer Applications,8-9,False
STU004744,Male,M.Tech,Computer Science,7-8,False
STU004745,Female,MBA,Operations,<7,False
STU004746,Female,M.Tech,Computer Science,7-8,False
STU004747,Male,MCA,Computer Applications,<7,True
STU004748,Male,MBA,Marketing,9+,False
STU004749,Male,MBA,Marketing,7-8,True
STU004750,Male,MCA,Computer Applications,7-8,False
STU004751,Female,M.Tech,VLSI,7-8,False
STU004752,Male,B.Tech,Mechanical,<7,False
STU004753,Male,M.Tech,VLSI,8-9,True
STU004754,Male,MBA,Finance,8-9,False
STU004755,Male,MBA,Marketing,<7,False
STU004756,Male,M.Tech,VLSI,7-8,True
STU004757,Female,MBA,Finance,7-8,True
STU004758,Male,M.Tech,Data Science,8-9,True
STU004759,Male,M.Tech,Data Science,8-9,True
STU004760,Female,B.Tech,Information Technology,9+,True
STU004761,Female,M.Tech,Computer Science,7-8,False
STU004762,Male,B.Tech,Information Technology,<7,False
STU004763,Male,B.Tech,Mechanical,7-8,True
STU004764,Female,MBA,Operations,7-8,False
STU004765,Female,MCA,Computer Applications,<7,False
STU004766,Male,B.Tech,Civil,7-8,False
STU004767,Female,MCA,Computer Applications,8-9,True
STU004768,Male,MCA,Computer Applications,7-8,True
STU004769,Male,M.Tech,VLSI,9+,True
STU004770,Female,M.Tech,Computer Science,9+,True
STU004771,Male,MBA,Operations,<7,False
STU004772,Male,B.Tech,Electronics,8-9,False
STU004773,Male,M.Tech,Computer Science,<7,True
STU004774,Female,MBA,Finance,9+,False
STU004775,Male,M.Tech,Computer Science,8-9,False
STU004776,Male,MCA,Computer Applications,9+,True
STU004777,Female,M.Tech,Computer Science,8-9,False
STU004778,Female,B.Tech,Computer Science,8-9,False
STU004779,Female,B.Tech,Civil,7-8,False
STU004780,Male,MBA,Finance,8-9,False
STU004781,Female,B.Tech,Electronics,7-8,True
STU004782,Female,B.Tech,Electronics,8-9,True
STU004783,Female,MBA,Marketing,7-8,True
STU004784,Male,B.Tech,Civil,7-8,True
STU004785,Male,MBA,Marketing,7-8,True
STU004786,Female,MCA,Computer Applications,7-8,False
STU004787,Male,B.Tech,Mechanical,9+,False
STU004788,Male,MBA,Marketing,7-8,True
STU004789,Female,MCA,Computer Applications,<7,False
STU004790,Male,MCA,Computer Applications,7-8,False
STU004791,Female,B.Tech,Information Technology,8-9,False
STU004792,Male,MBA,Finance,7-8,False
STU004793,Male,MCA,Computer Applications,<7,False
STU004794,Male,B.Tech,Computer Science,7-8,False
STU004795,Male,MCA,Computer Applications,8-9,True
STU004796,Male,M.Tech,VLSI,7-8,False
STU004797,Male,MCA,Computer Applications,8-9,False
STU004798,Male,MCA,Computer Applications,7-8,False
STU004799,Female,MBA,Marketing,7-8,False
STU004800,Male,B.Tech,Mechanical,8-9,False
STU004801,Female,MBA,Operations,8-9,False
STU004802,Male,MBA,Finance,8-9,False
STU004803,Male,MCA,Computer Applications,7-8,True
STU004804,Male,M.Tech,VLSI,8-9,True
STU004805,Female,MCA,Computer Applications,<7,False
STU004806,Male,B.Tech,Mechanical,9+,False
STU004807,Male,MCA,Computer Applications,9+,True
STU004808,Male,M.Tech,VLSI,8-9,False
STU004809,Male,M.Tech,Computer Science,9+,False
STU004810,Female,MCA,Computer Applications,7-8,False
STU004811,Male,MBA,Operations,<7,True
STU004812,Male,M.Tech,Data Science,9+,True
STU004813,Male,MBA,Operations,8-9,True
STU004814,Male,B.Tech,Computer Science,7-8,False
STU004815,Male,M.Tech,Computer Science,7-8,False
STU004816,Male,B.Tech,Mechanical,7-8,True
STU004817,Female,MCA,Computer Applications,7-8,False
STU004818,Male,M.Tech,VLSI,8-9,False
STU004819,Female,MBA,Operations,8-9,False
STU004820,Male,MBA,Marketing,8-9,False
STU004821,Male,MBA,Operations,8-9,False
STU004822,Female,MBA,Marketing,7-8,False
STU004823,Female,MBA,Marketing,7-8,False
STU004824,Male,MCA,Computer Applications,7-8,False
STU004825,Female,B.Tech,Civil,7-8,False
STU004826,Female,MBA,Marketing,8-9,False
STU004827,Male,MCA,Computer Applications,7-8,False
STU004828,Male,B.Tech,Computer Science,8-9,True
STU004829,Male,MBA,Operations,8-9,False
STU004830,Female,B.Tech,Civil,8-9,False
STU004831,Male,B.Tech,Computer Science,9+,False
STU004832,Female,MCA,Computer Applications,7-8,True
STU004833,Male,MBA,Marketing,8-9,False
STU004834,Male,MBA,Marketing,7-8,False
STU004835,Female,MBA,Operations,7-8,False
STU004836,Male,M.Tech,Computer Science,<7,False
STU004837,Female,M.Tech,VLSI,8-9,True
STU004838,Female,M.Tech,Data Science,7-8,True
STU004839,Female,MBA,Finance,8-9,False
STU004840,Male,MCA,Computer Applications,7-8,False
STU004841,Male,MBA,Marketing,7-8,False
STU004842,Female,B.Tech,Information Technology,9+,True
STU004843,Male,MCA,Computer Applications,8-9,False
STU004844,Female,M.Tech,Computer Science,8-9,True
STU004845,Female,MCA,Computer Applications,7-8,False
STU004846,Female,B.Tech,Mechanical,7-8,False
STU004847,Female,MCA,Computer Applications,7-8,True
STU004848,Female,B.Tech,Computer Science,7-8,False
STU004849,Male,M.Tech,Computer Science,9+,False
STU004850,Female,MCA,Computer Applications,9+,True
STU004851,Male,M.Tech,Data Science,7-8,True
STU004852,Female,M.Tech,Data Science,7-8,False
STU004853,Female,MCA,Computer Applications,7-8,True
STU004854,Male,MCA,Computer Applications,7-8,False
STU004855,Male,M.Tech,VLSI,<7,True
STU004856,Female,B.Tech,Civil,8-9,False
STU004857,Female,MBA,Marketing,7-8,True
STU004858,Female,MBA,Operations,9+,False
STU004859,Female,M.Tech,Data Science,8-9,True
STU004860,Female,MBA,Marketing,9+,False
STU004861,Male,M.Tech,Computer Science,8-9,False
STU004862,Male,MBA,Finance,8-9,True
STU004863,Female,MCA,Computer Applications,7-8,True
STU004864,Female,MBA,Operations,<7,False
STU004865,Female,B.Tech,Electronics,8-9,True
STU004866,Female,MBA,Marketing,7-8,True
STU004867,Male,B.Tech,Electronics,8-9,False
STU004868,Male,MCA,Computer Applications,7-8,False
STU004869,Male,M.Tech,Computer Science,7-8,False
STU004870,Male,M.Tech,Computer Science,<7,True
STU004871,Male,B.Tech,Information Technology,7-8,False
STU004872,Male,M.Tech,Computer Science,8-9,True
STU004873,Male,MBA,Finance,9+,True
STU004874,Male,M.Tech,Data Science,7-8,False
STU004875,Male,MCA,Computer Applications,<7,True
STU004876,Male,MBA,Operations,8-9,True
STU004877,Male,MCA,Computer Applications,7-8,True
STU004878,Female,B.Tech,Mechanical,8-9,False
STU004879,Male,M.Tech,Data Science,<7,True
STU004880,Male,M.Tech,VLSI,7-8,False
STU004881,Female,B.Tech,Mechanical,7-8,True
STU004882,Male,MCA,Computer Applications,7-8,True
STU004883,Male,M.Tech,Data Science,7-8,False
STU004884,Female,MCA,Computer Applications,8-9,True
STU004885,Male,MCA,Computer Applications,7-8,True
STU004886,Male,MBA,Operations,8-9,False
STU004887,Male,M.Tech,Computer Science,9+,False
STU004888,Male,B.Tech,Civil,7-8,True
STU004889,Male,MBA,Finance,<7,True
STU004890,Male,M.Tech,Computer Science,7-8,False
STU004891,Male,MBA,Operations,<7,False
STU004892,Female,B.Tech,Electronics,8-9,False
STU004893,Male,MCA,Computer Applications,7-8,True
STU004894,Male,B.Tech,Electronics,7-8,False
STU004895,Male,M.Tech,VLSI,8-9,False
STU004896,Female,MCA,Computer Applications,9+,False
STU004897,Female,MCA,Computer Applications,8-9,False
STU004898,Female,MCA,Computer Applications,7-8,False
STU004899,Male,M.Tech,Computer Science,7-8,True
STU004900,Female,B.Tech,Information Technology,<7,True
STU004901,Male,MCA,Computer Applications,7-8,True
STU004902,Male,M.Tech,Data Science,8-9,True
STU004903,Male,B.Tech,Computer Science,7-8,True
STU004904,Female,M.Tech,Computer Science,8-9,True
STU004905,Female,MCA,Computer Applications,8-9,True
STU004906,Male,MBA,Marketing,7-8,True
STU004907,Male,B.Tech,Computer Science,7-8,True
STU004908,Female,M.Tech,Data Science,8-9,False
STU004909,Female,MCA,Computer Applications,8-9,True
STU004910,Female,M.Tech,VLSI,7-8,True
STU004911,Female,MCA,Computer Applications,7-8,True
STU004912,Female,MBA,Marketing,8-9,True
STU004913,Male,MBA,Marketing,<7,False
STU004914,Female,MBA,Finance,8-9,False
STU004915,Female,B.Tech,Computer Science,8-9,True
STU004916,Female,B.Tech,Computer Science,9+,True
STU004917,Male,MBA,Operations,8-9,False
STU004918,Female,MCA,Computer Applications,7-8,False
STU004919,Male,M.Tech,Computer Science,9+,False
STU004920,Female,M.Tech,VLSI,7-8,False
STU004921,Female,B.Tech,Information Technology,9+,False
STU004922,Male,MBA,Marketing,9+,True
STU004923,Male,M.Tech,VLSI,9+,False
STU004924,Female,MCA,Computer Applications,<7,True
STU004925,Male,MCA,Computer Applications,8-9,True
STU004926,Male,M.Tech,Data Science,8-9,False
STU004927,Female,B.Tech,Electronics,<7,True
STU004928,Male,MCA,Computer Applications,7-8,True
STU004929,Female,MBA,Finance,8-9,False
STU004930,Male,MCA,Computer Applications,7-8,False
STU004931,Male,MCA,Computer Applications,8-9,False
STU004932,Male,M.Tech,VLSI,8-9,False
STU004933,Male,B.Tech,Computer Science,<7,False
STU004934,Female,B.Tech,Civil,9+,False
STU004935,Male,MCA,Computer Applications,7-8,True
STU004936,Male,M.Tech,VLSI,<7,False
STU004937,Male,B.Tech,Mechanical,7-8,True
STU004938,Female,MBA,Marketing,8-9,False
STU004939,Female,B.Tech,Civil,8-9,False
STU004940,Male,B.Tech,Electronics,9+,False
STU004941,Female,M.Tech,Computer Science,9+,True
STU004942,Male,B.Tech,Mechanical,9+,False
STU004943,Female,B.Tech,Electronics,8-9,False
STU004944,Female,MCA,Computer Applications,<7,True
STU004945,Male,MBA,Finance,7-8,False
STU004946,Male,M.Tech,Computer Science,8-9,False
STU004947,Male,MBA,Finance,7-8,False
STU004948,Female,MBA,Operations,8-9,False
STU004949,Male,B.Tech,Information Technology,9+,True
STU004950,Female,M.Tech,Data Science,<7,False
STU004951,Male,M.Tech,VLSI,<7,True
STU004952,Male,MBA,Operations,8-9,True
STU004953,Male,MCA,Computer Applications,<7,True
STU004954,Male,MCA,Computer Applications,7-8,False
STU004955,Male,MBA,Marketing,7-8,False
STU004956,Male,MCA,Computer Applications,7-8,False
STU004957,Female,B.Tech,Civil,7-8,False
STU004958,Male,M.Tech,Data Science,7-8,True
STU004959,Male,MBA,Operations,8-9,True
STU004960,Male,MBA,Marketing,8-9,True
STU004961,Female,B.Tech,Civil,7-8,False
STU004962,Male,B.Tech,Civil,<7,True
STU004963,Female,B.Tech,Civil,<7,True
STU004964,Male,B.Tech,Mechanical,7-8,True
STU004965,Female,M.Tech,Computer Science,9+,False
STU004966,Male,B.Tech,Mechanical,9+,True
STU004967,Female,M.Tech,Data Science,9+,True
STU004968,Male,MBA,Finance,8-9,False
STU004969,Male,MBA,Operations,7-8,False
STU004970,Female,M.Tech,Data Science,7-8,False
STU004971,Male,B.Tech,Mechanical,<7,True
STU004972,Female,M.Tech,Data Science,<7,False
STU004973,Female,MBA,Operations,7-8,True
STU004974,Male,MBA,Operations,7-8,False
STU004975,Female,B.Tech,Information Technology,7-8,True
STU004976,Male,MBA,Finance,8-9,False
STU004977,Male,M.Tech,Data Science,8-9,False
STU004978,Male,B.Tech,Information Technology,7-8,False
STU004979,Male,MBA,Operations,<7,True
STU004980,Male,MCA,Computer Applications,7-8,False
STU004981,Male,B.Tech,Information Technology,9+,False
STU004982,Female,MBA,Marketing,<7,True
STU004983,Male,MCA,Computer Applications,8-9,True
STU004984,Male,MBA,Finance,<7,True
STU004985,Female,M.Tech,VLSI,8-9,False
STU004986,Female,MBA,Operations,<7,False
STU004987,Male,MCA,Computer Applications,8-9,False
STU004988,Male,M.Tech,Data Science,<7,False
STU004989,Female,MCA,Computer Applications,7-8,True
STU004990,Male,B.Tech,Computer Science,7-8,True
STU004991,Male,MBA,Operations,8-9,True
STU004992,Male,MBA,Finance,<7,True
STU004993,Male,B.Tech,Mechanical,7-8,False
STU004994,Male,MBA,Operations,9+,False
STU004995,Female,M.Tech,Computer Science,<7,False
STU004996,Female,MBA,Operations,<7,False
STU004997,Male,MBA,Finance,8-9,False
STU004998,Male,MBA,Marketing,7-8,False
STU004999,Male,MCA,Computer Applications,8-9,True
STU005000,Male,M.Tech,Computer Science,8-9,True
STU005001,Female,MBA,Finance,7-8,False
STU005002,Female,B.Tech,Computer Science,7-8,True
STU005003,Female,MBA,Finance,7-8,False
STU005004,Male,B.Tech,Mechanical,9+,True
STU005005,Female,MCA,Computer Applications,7-8,True
STU005006,Male,MBA,Operations,7-8,True
STU005007,Male,B.Tech,Information Technology,7-8,True
STU005008,Female,MCA,Computer Applications,7-8,False
STU005009,Female,MBA,Finance,7-8,True
STU005010,Male,M.Tech,Data Science,9+,False
STU005011,Female,MBA,Operations,7-8,False
STU005012,Male,MCA,Computer Applications,<7,False
STU005013,Male,B.Tech,Civil,8-9,False
STU005014,Male,MBA,Finance,7-8,False
STU005015,Male,MCA,Computer Applications,<7,True
STU005016,Male,B.Tech,Mechanical,<7,True
STU005017,Male,MCA,Computer Applications,7-8,False
STU005018,Male,M.Tech,Data Science,<7,True
STU005019,Male,MCA,Computer Applications,8-9,False
STU005020,Male,M.Tech,VLSI,9+,True
STU005021,Male,B.Tech,Computer Science,<7,True
STU005022,Male,M.Tech,VLSI,<7,False
STU005023,Female,M.Tech,Computer Science,7-8,False
STU005024,Male,MCA,Computer Applications,7-8,False
STU005025,Male,MBA,Marketing,7-8,True
STU005026,Male,MBA,Marketing,8-9,False
STU005027,Male,M.Tech,Computer Science,7-8,True
STU005028,Female,B.Tech,Information Technology,8-9,True
STU005029,Female,MBA,Operations,<7,True
STU005030,Male,MCA,Computer Applications,9+,False
STU005031,Male,M.Tech,VLSI,7-8,True
STU005032,Male,MBA,Finance,7-8,False
STU005033,Female,B.Tech,Mechanical,8-9,False
STU005034,Female,MBA,Operations,9+,True
STU005035,Male,B.Tech,Electronics,7-8,True
STU005036,Male,M.Tech,Data Science,<7,False
STU005037,Male,MCA,Computer Applications,9+,False
STU005038,Male,MBA,Operations,8-9,True
STU005039,Male,B.Tech,Computer Science,7-8,False
STU005040,Male,MBA,Finance,<7,False
STU005041,Male,MCA,Computer Applications,9+,True
STU005042,Female,MCA,Computer Applications,8-9,False
STU005043,Male,MCA,Computer Applications,8-9,True
STU005044,Female,MBA,Finance,8-9,False
STU005045,Male,B.Tech,Civil,9+,True
STU005046,Male,M.Tech,Computer Science,8-9,True
STU005047,Male,B.Tech,Civil,7-8,True
STU005048,Male,B.Tech,Electronics,7-8,False
STU005049,Male,B.Tech,Electronics,<7,True
STU005050,Male,B.Tech,Electronics,8-9,False
STU005051,Male,MCA,Computer Applications,7-8,False
STU005052,Female,MCA,Computer Applications,8-9,False
STU005053,Male,MBA,Operations,9+,True
STU005054,Male,MCA,Computer Applications,<7,False
STU005055,Male,MCA,Computer Applications,7-8,True
STU005056,Male,MCA,Computer Applications,8-9,False
STU005057,Female,M.Tech,Computer Science,7-8,False
STU005058,Female,MBA,Operations,9+,False
STU005059,Female,M.Tech,VLSI,8-9,False
STU005060,Male,B.Tech,Mechanical,7-8,True
STU005061,Female,MBA,Marketing,7-8,False
STU005062,Female,MBA,Marketing,8-9,True
STU005063,Female,MCA,Computer Applications,<7,True
STU005064,Male,MCA,Computer Applications,<7,True
STU005065,Male,M.Tech,Data Science,7-8,True
STU005066,Female,MBA,Finance,7-8,False
STU005067,Male,M.Tech,Data Science,<7,False
STU005068,Male,B.Tech,Computer Science,7-8,False
STU005069,Female,B.Tech,Mechanical,7-8,False
STU005070,Male,MBA,Finance,8-9,True
STU005071,Male,B.Tech,Electronics,<7,False
STU005072,Male,B.Tech,Electronics,7-8,True
STU005073,Male,B.Tech,Civil,8-9,True
STU005074,Male,M.Tech,Computer Science,7-8,False
STU005075,Male,MCA,Computer Applications,7-8,True
STU005076,Male,MBA,Operations,<7,True
STU005077,Female,MBA,Marketing,7-8,True
