student_code,skill_name
STU004043,Docker
STU004044,Go
STU004044,Financial Modeling
STU004044,Azure
STU004044,Spark
STU004045,Data Visualization
STU004045,NLP
STU004045,Spark
STU004045,Azure
STU004045,Node.js
STU004048,JavaScript
STU004048,AWS
STU004048,System Design
STU004048,Node.js
STU004048,Kubernetes
STU004051,Data Visualization
STU004051,Spark
STU004051,Kubernetes
STU004051,Docker
STU004051,Tableau
STU004051,Go
STU004052,NLP
STU004052,Deep Learning
STU004052,System Design
STU004053,Go
STU004053,Azure
STU004053,Kubernetes
STU004053,C++
STU004053,AWS
STU004053,Financial Modeling
STU004055,JavaScript
STU004055,Spark
STU004055,Node.js
STU004055,SQL
STU004055,Azure
STU004056,Tableau
STU004056,Spark
STU004056,Communication
STU004056,JavaScript
STU004056,SQL
STU004056,Problem Solving
STU004057,Python
STU004057,Node.js
STU004057,Financial Modeling
STU004057,Docker
STU004057,Java
STU004062,Java
STU004062,System Design
STU004062,Financial Modeling
STU004062,JavaScript
STU004062,Spark
STU004063,JavaScript
STU004063,System Design
STU004063,Power BI
STU004063,Financial Modeling
STU004064,React
STU004064,Python
STU004064,Deep Learning
STU004065,System Design
STU004065,Go
STU004065,Communication
STU004065,NLP
STU004066,JavaScript
STU004066,NLP
STU004066,Excel
STU004068,JavaScript
STU004068,System Design
STU004068,AWS
STU004069,Financial Modeling
STU004069,Problem Solving
STU004069,Spark
STU004069,React
STU004070,Node.js
STU004070,SQL
STU004070,Deep Learning
STU004070,Excel
STU004072,Java
STU004072,Spark
STU004072,SQL
STU004072,AWS
STU004072,System Design
STU004072,Power BI
STU004074,Machine Learning
STU004074,Java
STU004074,Node.js
STU004074,Tableau
STU004074,System Design
STU004074,Docker
STU004075,Statistics
STU004075,Power BI
STU004075,Problem Solving
STU004075,Excel
STU004075,Spark
STU004076,Excel
STU004076,AWS
STU004076,Kubernetes
STU004076,System Design
STU004076,Tableau
STU004076,Machine Learning
STU004080,Docker
STU004080,JavaScript
STU004080,System Design
STU004082,React
STU004082,Go
STU004082,AWS
STU004082,SQL
STU004082,NLP
STU004083,NLP
STU004083,Tableau
STU004083,C++
STU004083,Go
STU004083,Machine Learning
STU004084,Machine Learning
STU004084,Docker
STU004084,NLP
STU004084,Tableau
STU004085,React
STU004085,Deep Learning
STU004085,Power BI
STU004086,Financial Modeling
STU004086,Deep Learning
STU004086,SQL
STU004087,Azure
STU004087,Python
STU004087,System Design
STU004090,Communication
STU004090,Java
STU004090,Kubernetes
STU004090,NLP
STU004090,Node.js
STU004092,Statistics
STU004092,SQL
STU004092,Go
STU004092,Node.js
STU004092,AWS
STU004093,React
STU004093,Power BI
STU004093,Python
STU004094,System Design
STU004094,JavaScript
STU004094,Financial Modeling
STU004094,AWS
STU004094,Spark
STU004094,Problem Solving
STU004095,JavaScript
STU004095,React
STU004095,C++
STU004095,Python
STU004096,Node.js
STU004096,SQL
STU004096,Excel
STU004096,Deep Learning
STU004096,AWS
STU004097,Communication
STU004097,Python
STU004097,AWS
STU004098,AWS
STU004098,Data Visualization
STU004098,NLP
STU004098,System Design
STU004101,Kubernetes
STU004101,Deep Learning
STU004101,System Design
STU004101,AWS
STU004101,Financial Modeling
STU004101,Machine Learning
STU004103,System Design
STU004103,AWS
STU004103,Kubernetes
STU004103,Spark
STU004103,Java
STU004103,Power BI
STU004104,Financial Modeling
STU004104,Statistics
STU004104,AWS
STU004104,Spark
STU004107,AWS
STU004107,Azure
STU004107,Statistics
STU004108,Communication
STU004108,Kubernetes
STU004108,React
STU004111,React
STU004111,C++
STU004111,NLP
STU004111,Java
STU004111,Problem Solving
STU004113,Kubernetes
STU004113,Node.js
STU004113,Go
STU004115,Communication
STU004115,Kubernetes
STU004115,Docker
STU004115,System Design
STU004115,NLP
STU004115,Java
STU004116,Power BI
STU004116,Spark
STU004116,NLP
STU004116,JavaScript
STU004116,Python
STU004117,AWS
STU004117,Tableau
STU004117,SQL
STU004118,System Design
STU004118,Problem Solving
STU004118,Go
STU004118,SQL
STU004118,Node.js
STU004118,JavaScript
STU004120,Problem Solving
STU004120,React
STU004120,Spark
STU004120,Excel
STU004121,Excel
STU004121,Communication
STU004121,C++
STU004121,Statistics
STU004127,Excel
STU004127,Tableau
STU004127,Power BI
STU004127,Communication
STU004128,AWS
STU004128,Docker
STU004128,React
STU004128,Python
STU004130,JavaScript
STU004130,Azure
STU004130,Statistics
STU004130,Kubernetes
STU004131,Docker
STU004131,Data Visualization
STU004131,Power BI
STU004131,Machine Learning
STU004131,Deep Learning
STU004132,Docker
STU004132,NLP
STU004132,AWS
STU004132,System Design
STU004132,Spark
STU004133,System Design
STU004133,Go
STU004133,Spark
STU004134,Machine Learning
STU004134,Kubernetes
STU004134,Statistics
STU004135,NLP
STU004135,Kubernetes
STU004135,Java
STU004136,Deep Learning
STU004136,Python
STU004136,JavaScript
STU004136,Power BI
STU004138,NLP
STU004138,JavaScript
STU004138,Python
STU004138,System Design
STU004139,Go
STU004139,Spark
STU004139,Python
STU004139,Kubernetes
STU004139,Communication
STU004139,Azure
STU004140,Spark
STU004140,Java
STU004140,Excel
STU004142,AWS
STU004142,Problem Solving
STU004142,Azure
STU004142,Java
STU004142,SQL
STU004142,System Design
STU004145,Problem Solving
STU004145,Excel
STU004145,Spark
STU004145,React
STU004145,System Design
STU004145,Go
STU004146,Power BI
STU004146,Excel
STU004146,Azure
STU004146,React
STU004146,Machine Learning
STU004147,Python
STU004147,Financial Modeling
STU004147,Power BI
STU004148,Tableau
STU004148,AWS
STU004148,Spark
STU004148,Data Visualization
STU004148,Problem Solving
STU004149,React
STU004149,SQL
STU004149,Machine Learning
STU004150,Problem Solving
STU004150,Power BI
STU004150,Machine Learning
STU004150,C++
STU004150,Azure
STU004151,Spark
STU004151,Data Visualization
STU004151,Azure
STU004152,Kubernetes
STU004152,Node.js
STU004152,JavaScript
STU004152,Statistics
STU004152,Docker
STU004152,Java
STU004153,NLP
STU004153,Kubernetes
STU004153,Machine Learning
STU004154,Java
STU004154,Excel
STU004154,Python
STU004154,Problem Solving
STU004154,Deep Learning
STU004155,Power BI
STU004155,Excel
STU004155,C++
STU004155,Problem Solving
STU004155,Python
STU004155,NLP
STU004157,AWS
STU004157,SQL
STU004157,Azure
STU004157,C++
STU004157,Java
STU004159,Machine Learning
STU004159,Problem Solving
STU004159,Kubernetes
STU004159,Excel
STU004159,Python
STU004160,Statistics
STU004160,Azure
STU004160,Python
STU004160,JavaScript
STU004161,Go
STU004161,NLP
STU004161,AWS
STU004161,Statistics
STU004162,Statistics
STU004162,NLP
STU004162,System Design
STU004163,Excel
STU004163,Problem Solving
STU004163,JavaScript
STU004164,Financial Modeling
STU004164,NLP
STU004164,Machine Learning
STU004165,JavaScript
STU004165,Azure
STU004165,System Design
STU004167,Docker
STU004167,Tableau
STU004167,Statistics
STU004168,Go
STU004168,Docker
STU004168,AWS
STU004168,Spark
STU004171,SQL
STU004171,Java
STU004171,Deep Learning
STU004173,Data Visualization
STU004173,Kubernetes
STU004173,Excel
STU004174,Machine Learning
STU004174,Deep Learning
STU004174,Statistics
STU004174,Spark
STU004174,Docker
STU004176,Problem Solving
STU004176,Node.js
STU004176,Data Visualization
STU004176,Python
STU004176,Statistics
STU004177,System Design
STU004177,Power BI
STU004177,Node.js
STU004178,Excel
STU004178,Docker
STU004178,Node.js
STU004179,Kubernetes
STU004179,Python
STU004179,System Design
STU004180,Statistics
STU004180,Communication
STU004180,Go
STU004180,Power BI
STU004182,Node.js
STU004182,Python
STU004182,Power BI
STU004182,Java
STU004182,Machine Learning
STU004182,Tableau
STU004183,Communication
STU004183,Python
STU004183,SQL
STU004183,Problem Solving
STU004184,Kubernetes
STU004184,NLP
STU004184,SQL
STU004184,Tableau
STU004184,Spark
STU004186,React
STU004186,C++
STU004186,Python
STU004186,Financial Modeling
STU004187,Azure
STU004187,Financial Modeling
STU004187,React
STU004187,JavaScript
STU004187,Docker
STU004187,Machine Learning
STU004188,Docker
STU004188,Python
STU004188,Kubernetes
STU004188,SQL
STU004188,Excel
STU004188,Go
STU004189,AWS
STU004189,Deep Learning
STU004189,JavaScript
STU004189,React
STU004189,NLP
STU004190,Tableau
STU004190,SQL
STU004190,Kubernetes
STU004190,Statistics
STU004190,Docker
STU004190,Machine Learning
STU004191,Go
STU004191,C++
STU004191,Machine Learning
STU004191,Java
STU004191,AWS
STU004195,Go
STU004195,Financial Modeling
STU004195,Tableau
STU004195,Power BI
STU004195,Java
STU004195,Data Visualization
STU004196,Financial Modeling
STU004196,JavaScript
STU004196,Problem Solving
STU004196,Data Visualization
STU004196,Machine Learning
STU004196,SQL
STU004197,Java
STU004197,React
STU004197,Node.js
STU004197,Spark
STU004198,Data Visualization
STU004198,Problem Solving
STU004198,C++
STU004198,Statistics
STU004198,Kubernetes
STU004198,SQL
STU004200,Python
STU004200,Excel
STU004200,System Design
STU004200,Go
STU004202,Power BI
STU004202,Excel
STU004202,Java
STU004202,NLP
STU004203,JavaScript
STU004203,Data Visualization
STU004203,System Design
STU004203,Python
STU004203,Kubernetes
STU004203,Machine Learning
STU004205,JavaScript
STU004205,SQL
STU004205,NLP
STU004205,C++
STU004207,Azure
STU004207,Docker
STU004207,System Design
STU004207,Kubernetes
STU004207,AWS
STU004209,JavaScript
STU004209,AWS
STU004209,Power BI
STU004210,Deep Learning
STU004210,Financial Modeling
STU004210,Azure
STU004210,Statistics
STU004210,React
STU004212,System Design
STU004212,NLP
STU004212,Tableau
STU004212,Docker
STU004212,Go
STU004213,C++
STU004213,JavaScript
STU004213,AWS
STU004213,Java
STU004214,Communication
STU004214,Go
STU004214,React
STU004214,JavaScript
STU004214,Financial Modeling
STU004215,Spark
STU004215,JavaScript
STU004215,Financial Modeling
STU004216,Communication
STU004216,Financial Modeling
STU004216,Data Visualization
STU004217,Communication
STU004217,Kubernetes
STU004217,Deep Learning
STU004217,Spark
STU004217,NLP
STU004217,Problem Solving
STU004218,System Design
STU004218,Azure
STU004218,Data Visualization
STU004219,Communication
STU004219,System Design
STU004219,React
STU004219,Excel
STU004219,Statistics
STU004219,AWS
STU004221,Power BI
STU004221,NLP
STU004221,AWS
STU004224,React
STU004224,Machine Learning
STU004224,Spark
STU004224,Deep Learning
STU004225,Financial Modeling
STU004225,C++
STU004225,JavaScript
STU004225,React
STU004229,Tableau
STU004229,Communication
STU004229,React
STU004230,Java
STU004230,React
STU004230,Tableau
STU004230,Machine Learning
STU004231,NLP
STU004231,Tableau
STU004231,JavaScript
STU004232,Communication
STU004232,Tableau
STU004232,Go
STU004232,System Design
STU004233,AWS
STU004233,Azure
STU004233,Power BI
STU004233,Python
STU004233,C++
STU004234,AWS
STU004234,Deep Learning
STU004234,Tableau
STU004234,Excel
STU004234,Azure
STU004235,Data Visualization
STU004235,NLP
STU004235,Financial Modeling
STU004235,Java
STU004237,Excel
STU004237,Machine Learning
STU004237,Kubernetes
STU004238,Node.js
STU004238,System Design
STU004238,Docker
STU004238,Excel
STU004239,Tableau
STU004239,Deep Learning
STU004239,Kubernetes
STU004239,Data Visualization
STU004240,Data Visualization
STU004240,JavaScript
STU004240,Java
STU004242,Python
STU004242,Tableau
STU004242,Docker
STU004242,Financial Modeling
STU004243,Azure
STU004243,JavaScript
STU004243,Docker
STU004243,Kubernetes
STU004243,NLP
STU004243,Communication
STU004245,Python
STU004245,Machine Learning
STU004245,AWS
STU004245,System Design
STU004245,Power BI
STU004245,Node.js
STU004246,System Design
STU004246,Python
STU004246,JavaScript
STU004246,Statistics
STU004246,Communication
STU004246,Machine Learning
STU004249,Financial Modeling
STU004249,Communication
STU004249,AWS
STU004249,Spark
STU004249,NLP
STU004252,Go
STU004252,C++
STU004252,Java
STU004252,Tableau
STU004252,Node.js
STU004253,Problem Solving
STU004253,C++
STU004253,Kubernetes
STU004255,AWS
STU004255,Docker
STU004255,NLP
STU004255,Data Visualization
STU004255,Deep Learning
STU004257,Communication
STU004257,Python
STU004257,Machine Learning
STU004257,Kubernetes
STU004257,System Design
STU004259,NLP
STU004259,Excel
STU004259,Financial Modeling
STU004259,Kubernetes
STU004259,System Design
STU004261,Go
STU004261,Financial Modeling
STU004261,AWS
STU004261,Kubernetes
STU004262,Java
STU004262,Problem Solving
STU004262,Excel
STU004265,Communication
STU004265,AWS
STU004265,Power BI
STU004265,Spark
STU004265,Kubernetes
STU004265,Tableau
STU004268,Statistics
STU004268,Azure
STU004268,Machine Learning
STU004268,AWS
STU004268,Tableau
STU004269,NLP
STU004269,AWS
STU004269,Kubernetes
STU004269,SQL
STU004270,Problem Solving
STU004270,System Design
STU004270,Python
STU004271,AWS
STU004271,Java
STU004271,NLP
STU004271,Machine Learning
STU004271,Node.js
STU004271,Statistics
STU004273,JavaScript
STU004273,Spark
STU004273,Node.js
STU004273,Azure
STU004276,NLP
STU004276,Spark
STU004276,Excel
STU004276,Tableau
STU004276,Statistics
STU004276,Azure
STU004277,JavaScript
STU004277,Communication
STU004277,Statistics
STU004279,System Design
STU004279,React
STU004279,Tableau
STU004279,Communication
STU004279,Financial Modeling
STU004279,Azure
STU004280,Kubernetes
STU004280,React
STU004280,Go
STU004280,Excel
STU004280,Java
STU004282,Power BI
STU004282,AWS
STU004282,NLP
STU004283,JavaScript
STU004283,Statistics
STU004283,Docker
STU004283,Deep Learning
STU004283,System Design
STU004283,C++
STU004284,Problem Solving
STU004284,Deep Learning
STU004284,C++
STU004285,Communication
STU004285,Tableau
STU004285,Problem Solving
STU004285,Excel
STU004285,Financial Modeling
STU004286,Problem Solving
STU004286,Azure
STU004286,Excel
STU004288,SQL
STU004288,Java
STU004288,Data Visualization
STU004288,Financial Modeling
STU004288,Spark
STU004288,React
STU004289,Node.js
STU004289,Problem Solving
STU004289,Excel
STU004289,Kubernetes
STU004289,System Design
STU004290,Machine Learning
STU004290,Excel
STU004290,SQL
STU004291,React
STU004291,Java
STU004291,Docker
STU004294,NLP
STU004294,Node.js
STU004294,Deep Learning
STU004294,System Design
STU004295,NLP
STU004295,C++
STU004295,Data Visualization
STU004295,Power BI
STU004296,Excel
STU004296,Node.js
STU004296,SQL
STU004296,Deep Learning
STU004296,Kubernetes
STU004299,Kubernetes
STU004299,SQL
STU004299,NLP
STU004299,Financial Modeling
STU004301,Azure
STU004301,React
STU004301,Communication
STU004301,C++
STU004301,Data Visualization
STU004303,Node.js
STU004303,Power BI
STU004303,Communication
STU004303,Kubernetes
STU004303,Java
STU004307,Kubernetes
STU004307,Deep Learning
STU004307,AWS
STU004307,Azure
STU004308,JavaScript
STU004308,Docker
STU004308,Go
STU004308,Spark
STU004308,Node.js
STU004308,Problem Solving
STU004309,Python
STU004309,NLP
STU004309,Tableau
STU004310,Python
STU004310,Java
STU004310,Power BI
STU004310,Go
STU004311,Docker
STU004311,Communication
STU004311,Node.js
STU004311,System Design
STU004311,Machine Learning
STU004314,Power BI
STU004314,React
STU004314,Statistics
STU004314,Spark
STU004315,Node.js
STU004315,JavaScript
STU004315,Python
STU004315,React
STU004316,Go
STU004316,Statistics
STU004316,Problem Solving
STU004316,C++
STU004316,Financial Modeling
STU004317,NLP
STU004317,Python
STU004317,Communication
STU004317,Spark
STU004317,Problem Solving
STU004317,JavaScript
STU004319,NLP
STU004319,JavaScript
STU004319,Spark
STU004319,Machine Learning
STU004319,Go
STU004320,Go
STU004320,Data Visualization
STU004320,SQL
STU004320,Deep Learning
STU004320,Power BI
STU004323,Problem Solving
STU004323,Kubernetes
STU004323,Python
STU004324,Problem Solving
STU004324,AWS
STU004324,React
STU004324,Docker
STU004324,Tableau
STU004326,Tableau
STU004326,Deep Learning
STU004326,Kubernetes
STU004327,React
STU004327,Problem Solving
STU004327,Kubernetes
STU004327,AWS
STU004327,Spark
STU004327,Docker
STU004328,Power BI
STU004328,Financial Modeling
STU004328,JavaScript
STU004329,Kubernetes
STU004329,C++
STU004329,Python
STU004330,C++
STU004330,Azure
STU004330,Spark
STU004330,React
STU004330,Docker
STU004331,C++
STU004331,React
STU004331,Statistics
STU004335,SQL
STU004335,NLP
STU004335,Data Visualization
STU004338,Kubernetes
STU004338,Data Visualization
STU004338,Azure
STU004338,SQL
STU004338,Excel
STU004342,Statistics
STU004342,NLP
STU004342,Tableau
STU004343,Docker
STU004343,AWS
STU004343,Java
STU004345,Statistics
STU004345,Machine Learning
STU004345,Data Visualization
STU004345,Python
STU004345,JavaScript
STU004345,Problem Solving
STU004346,Problem Solving
STU004346,Kubernetes
STU004346,System Design
STU004347,Spark
STU004347,SQL
STU004347,Node.js
STU004347,NLP
STU004347,Go
STU004348,Go
STU004348,Kubernetes
STU004348,JavaScript
STU004348,Java
STU004348,Machine Learning
STU004348,System Design
STU004349,Go
STU004349,Deep Learning
STU004349,Problem Solving
STU004350,Spark
STU004350,Communication
STU004350,Machine Learning
STU004350,AWS
STU004350,Problem Solving
STU004350,Kubernetes
STU004351,JavaScript
STU004351,Spark
STU004351,Go
STU004351,Financial Modeling
STU004351,NLP
STU004351,Statistics
STU004352,Statistics
STU004352,C++
STU004352,Tableau
STU004352,JavaScript
STU004352,Docker
STU004352,Azure
STU004353,Problem Solving
STU004353,Excel
STU004353,Statistics
STU004354,Deep Learning
STU004354,Machine Learning
STU004354,Spark
STU004354,Excel
STU004354,Power BI
STU004355,Machine Learning
STU004355,AWS
STU004355,SQL
STU004356,Statistics
STU004356,Spark
STU004356,AWS
STU004359,NLP
STU004359,Financial Modeling
STU004359,Go
STU004363,Data Visualization
STU004363,System Design
